,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(conf_high).18,1.9024625024127593,0.07535495918857117,1.757966172755143,1.8502859959095803,1.900143275588109,1.9531587281069158,2.0536351888431184,0.0010402485032887229
a_subj(conf_high).19,2.701432816706176,0.11318104040928212,2.486919482462029,2.62335324764768,2.6997314236762158,2.775788050792603,2.9316463853596155,0.0016420002716367598
a_subj(conf_high).20,1.9809615496274273,0.08064395354448073,1.8277524580268314,1.926090871708206,1.9800771923955438,2.034715427809567,2.1411458816923123,0.0012244562524791442
a_subj(conf_high).21,2.961408678130524,0.11918230582497007,2.739445389632947,2.8799651813676483,2.957404995573955,3.0397540548769557,3.2089706528227477,0.0016758694671896769
a_subj(conf_high).22,2.56625528998194,0.11027626786580831,2.35770173238983,2.491088936997324,2.562326650954079,2.637521709160818,2.7956682014285414,0.0014060666468164711
a_subj(conf_high).23,1.8448705366353852,0.06759524024531874,1.7175597360641939,1.7983995496689118,1.843169739696243,1.8907818765715854,1.9820384705389293,0.0007749822071407666
a_subj(conf_high).24,2.0238212922939467,0.08914275854010419,1.8479037813742862,1.9644228094817195,2.0239730589101015,2.084456428686704,2.1966191346960886,0.001449724931693775
a_subj(conf_high).25,1.807018221199481,0.09385068899997658,1.6232851760707538,1.742252948124039,1.8059381801519343,1.8712042887786653,1.9917284639641804,0.0019068553992433249
a_subj(conf_high).26,2.3622956182264225,0.09612355913383673,2.180292506169445,2.2972273682168494,2.3592771212463215,2.4253180255371114,2.5599768902776017,0.001159421136042727
a_subj(conf_high).27,2.4456822669832747,0.0904341054066937,2.2719512146915433,2.382763188049762,2.4439333970055066,2.507458616834365,2.625837906859509,0.0013661392718738092
a_subj(conf_high).28,3.040487824464607,0.1291068264923233,2.7916424371825914,2.953709544756048,3.036732538976018,3.1250852792933266,3.3036140970984,0.0018289700983074332
a_subj(conf_high).29,2.3598864404897815,0.08695895050302493,2.19873610092945,2.29866096992261,2.3569532279170304,2.419357978627008,2.538146371133461,0.0012701008586013525
a_subj(conf_high).30,1.722907982115854,0.06862630967433837,1.5929362211379219,1.6749319084431946,1.7218405665684742,1.7676167750657799,1.8623406088080512,0.0009571165456702992
a_subj(conf_high).31,2.742966502067676,0.10512357129468489,2.546097116031233,2.670851852339103,2.7419312845734423,2.811598191486192,2.9588182708704247,0.0012836372132063515
a_subj(conf_high).32,2.5815300389133875,0.10000410248786452,2.3894631109712012,2.5125081613819678,2.5807440319165473,2.6490856923123487,2.781932108990349,0.001344510376099354
a_subj(conf_high).33,2.1570118944769785,0.08142991741805261,2.000941654371741,2.10131974341741,2.1544225253398914,2.211933734279129,2.321200580138427,0.0011513893319472183
a_subj(conf_high).34,2.808628061995739,0.11149990022198843,2.5968247536080433,2.7323925188916065,2.806422839258635,2.884173773436248,3.0326650891595355,0.0019112056482662424
a_subj(conf_high).35,2.2362749588798922,0.08546590253527724,2.076362640696099,2.177270158880185,2.2339566505983517,2.2935435123060817,2.4073338498700103,0.0011299014140534046
a_subj(conf_high).36,2.7454695348457783,0.10804334779272612,2.539244592749789,2.6729600359763586,2.743423685778118,2.8156053140416777,2.968723389811297,0.0014695435880204776
a_subj(conf_high).37,2.073058436024905,0.08832974912889549,1.9068432754463867,2.011646834574727,2.0691355073798916,2.131687809230249,2.2548865473597397,0.0014160905072728523
a_subj(conf_high).38,1.7611974164963364,0.0718859403999477,1.6222083106342537,1.7124212396483673,1.759381048658042,1.8091903954545792,1.9049933024067354,0.0012471682215249094
a_subj(conf_high).39,2.635914680502359,0.1078742455562762,2.432617951851016,2.5627864886730243,2.6331448335575853,2.7079902219653564,2.850312606609001,0.001555108467557928
a_subj(conf_low).0,2.4488670897000975,0.10543435288038205,2.2441564793986153,2.3778727077036312,2.4480147662531104,2.5197907990210204,2.6561933284228907,0.0016465592495958
a_subj(conf_low).1,1.5173187935617225,0.06448681786769525,1.4000061692029264,1.4726516477060225,1.5143400015786608,1.5594083566920176,1.649481073908899,0.0008481207130594797
a_subj(conf_low).2,2.479738526096767,0.11081837226284903,2.276311981418258,2.4047547871810244,2.473460088188917,2.549387956468679,2.7232272197009832,0.002337743997173126
a_subj(conf_low).3,3.0252256027054583,0.10781068850667294,2.817470950202987,2.9522422638764425,3.02262138424024,3.0967896400959596,3.2398894692642566,0.0014827535117724277
a_subj(conf_low).4,2.214799934514175,0.08667217312228014,2.0524706747009605,2.1554860234188693,2.212490412210474,2.272639292943962,2.3876498567414695,0.0013762162560005636
a_subj(conf_low).5,2.6955508042179024,0.07626737213816555,2.550941905727442,2.643760168616451,2.6927228258396187,2.7453697333557057,2.852928778974884,0.0008458802713673481
a_subj(conf_low).6,2.337217064403269,0.09115633025866775,2.1653164451844646,2.2741708343008975,2.335374686169684,2.397118810498684,2.522118298771376,0.0012707126143673335
a_subj(conf_low).7,2.5822288333271066,0.10377997848256522,2.3871533655652435,2.5099783055002174,2.5807393893617925,2.6500740080763654,2.7930237929203896,0.0016351798636808717
a_subj(conf_low).8,2.246388523229571,0.07824850995511252,2.0989684603742775,2.1917581659696483,2.244527431163618,2.2975775316435207,2.400937066533504,0.0010549378705971856
a_subj(conf_low).9,3.49572748949559,0.12910737938245154,3.2506233365717594,3.4069300878955766,3.493980201445377,3.5805726507763387,3.7556823074564014,0.0017657234100439709
a_subj(conf_low).10,2.7510332711631342,0.10281673399438807,2.556671832977385,2.6801951393055106,2.7493173870640266,2.819666801101967,2.955177325806374,0.0013242670833492824
a_subj(conf_low).11,2.891694182061925,0.11285645142979132,2.680583334137512,2.812679977019822,2.891783551573176,2.9660822423731763,3.120134026599735,0.0014511748690545089
a_subj(conf_low).12,2.4965845404798936,0.09506905617495948,2.317834049853973,2.432443337507692,2.492563193817527,2.5576511681139733,2.6981348399539784,0.0014329291754064995
a_subj(conf_low).13,1.7430853714398296,0.06623153945935228,1.6154658971595413,1.6983350379725048,1.7419613890590389,1.7865907093834927,1.8784531550036543,0.0008351988736606285
a_subj(conf_low).14,2.979798451762305,0.12260020639730322,2.7471925920585574,2.895060049695795,2.977987684141949,3.0602883439240407,3.2248063958788538,0.0016401022816148543
a_subj(conf_low).15,2.6111172237143183,0.09430645203590052,2.431348499010672,2.5461220294013724,2.608687497004154,2.674584575557574,2.7991177798384794,0.001237825068550646
a_subj(conf_low).16,1.9486329720133237,0.07834880574498655,1.7984790837654252,1.8971595368858862,1.9470763281013033,2.001331754285002,2.1027817941898537,0.0010949065521626473
a_subj(conf_low).17,2.8608796275044055,0.11634693122403736,2.6415220837435367,2.7802335088054773,2.857855338119076,2.9383221874018792,3.09884239905083,0.0015895231994282797
a_subj(conf_low).18,2.023535523711332,0.07387473787066107,1.8835933842512944,1.972556822330841,2.0222791750421276,2.0724254593363955,2.173221763487926,0.0008910156444213169
a_subj(conf_low).19,2.692688622882817,0.0979466163717921,2.508930474812517,2.625975231303104,2.687829871698721,2.7567544604116656,2.8926428262402233,0.0015605122808958637
a_subj(conf_low).20,2.13920927875433,0.08209255130846618,1.9844386930398537,2.082709418053994,2.1360770278025925,2.1936087681332506,2.306997814104963,0.0010250705448729169
a_subj(conf_low).21,3.213937193573742,0.1246615850310937,2.976697616102097,3.129671095380988,3.2111958391141804,3.296512123696323,3.4652411428521814,0.001459019096960328
a_subj(conf_low).22,2.457019135501081,0.08813139874254773,2.2893543733347967,2.3974222485407166,2.456359269467235,2.514051928939876,2.636513298407575,0.0014446729696975373
a_subj(conf_low).23,1.5086306677735446,0.05660424605638432,1.4031336174757503,1.4692063851131878,1.5070987708919947,1.546632830071502,1.6214829164175382,0.0008957816685885509
a_subj(conf_low).24,1.8536172349467486,0.07199861832850248,1.7143655874027186,1.8054428833236429,1.8522056888850162,1.9008214231752656,1.998637146715895,0.0010499663141548873
a_subj(conf_low).25,2.444003184496175,0.0899712475606709,2.2756982002251203,2.3814533326258696,2.4419286311516157,2.5033805639534106,2.6241921590465718,0.0011936676030131895
a_subj(conf_low).26,2.352280917491019,0.08639944838997546,2.1876540367533295,2.2928603158022733,2.3508180149276146,2.408533370616024,2.5273329798725417,0.0010368458256753122
a_subj(conf_low).27,2.545189836819076,0.09305668347944374,2.3712057962843924,2.481123420003398,2.5430995535723224,2.6063721957904327,2.7308865830542786,0.0013857543964976033
a_subj(conf_low).28,2.997200604334406,0.12950321066435744,2.7568411565393265,2.909807333979538,2.993624092551358,3.080964904083321,3.258819694826168,0.0019170621855246418
a_subj(conf_low).29,2.471832709063063,0.08719939935878417,2.3070301370046735,2.413695273011377,2.469223930668823,2.53032246007924,2.647612963778407,0.001176451406487734
a_subj(conf_low).30,1.9370335750858547,0.07477870132718141,1.7969144330896094,1.8856753435843352,1.935924494990709,1.9871178692189717,2.08671589410329,0.000936736808984101
a_subj(conf_low).31,2.569366863468889,0.09733529249979081,2.385031513288711,2.5023356104566616,2.5664346527253263,2.6332269686530454,2.7681627386357244,0.001130965625487332
a_subj(conf_low).32,2.93028571677274,0.10849642923224248,2.7291237567832143,2.853524666827212,2.928471932980286,3.003198958751587,3.1473340725341106,0.0012672432323317707
a_subj(conf_low).33,2.2556238452411743,0.08311769557617125,2.097925946762408,2.1991542174744634,2.2549062060038567,2.3097612952443916,2.4261967229482955,0.0011483213673656272
a_subj(conf_low).34,3.124771958787752,0.11624461168554226,2.9033672954068637,3.046388615270576,3.122279282776194,3.2005436499045805,3.3588306195385944,0.0015781106627791215
a_subj(conf_low).35,2.1616577294265698,0.08728500832897089,1.9945922698128018,2.1018145269880453,2.1602725661404505,2.2195889822853347,2.3370483097440733,0.0011406040341930793
a_subj(conf_low).36,3.264913681587038,0.12094363920013343,3.0370758533907054,3.1819114037247536,3.2618218790721123,3.346236735747339,3.506738444219147,0.0016248273469183006
a_subj(conf_low).37,2.1827186072000657,0.08242221269801046,2.0284840817696277,2.126683328279279,2.1814146709856153,2.236253628096239,2.3564917856705865,0.001186731771706155
a_subj(conf_low).38,1.888009543256595,0.0688253261105235,1.7588851561380938,1.8413561010649429,1.8857371223974397,1.9346968176286103,2.0282271659166997,0.0009319004031903926
a_subj(conf_low).39,2.79204677547987,0.11083859165462087,2.583961676397014,2.7163943432607227,2.788086636648002,2.863890828687225,3.020414306682324,0.0015425606227328346
v(HC),0.010193475362558003,0.05163355277002292,-0.09178096185041221,-0.023575271229588052,0.010302529163256274,0.0438207569951874,0.11238038742001923,0.0005679801815355337
v(SSD),0.1905382537382982,0.05447641193548859,0.08339653119998906,0.15446049720702748,0.18960836359103012,0.22627280396547828,0.3001156611334149,0.0005792832477647262
v_std,0.22876222032176532,0.02967086171832856,0.17824560618938062,0.20752900450877865,0.22608489990810116,0.2467702833655532,0.2944773268153402,0.0004561564400957922
v_subj(HC).1,0.4530275717947305,0.07914447066558633,0.29751596575692996,0.3992075145409546,0.4534915841412394,0.5052227657144965,0.6080659469689332,0.0009229040576256451
v_subj(HC).2,-0.2872497946397786,0.05053531180757066,-0.3857013658154902,-0.32239119901810764,-0.28672289350272623,-0.25284798962589605,-0.18891386427890577,0.0006163892855842351
v_subj(HC).4,-0.557806684603931,0.06219732233715794,-0.6844993664588448,-0.5977560095552978,-0.5567333212247014,-0.5157799659600498,-0.4372858782042005,0.0007316493601507038
v_subj(HC).5,-0.165623837142644,0.046083836020915314,-0.2554585837061577,-0.19670840747646923,-0.16586746755727833,-0.13377370551404644,-0.07568607995439319,0.0004927874394933442
v_subj(HC).8,0.06802122702966383,0.05728986888433139,-0.04287481756643077,0.029425374933040337,0.06753149249954293,0.10617638093725856,0.17888718118095587,0.0006042688932722493
v_subj(HC).9,0.08899564033078465,0.03875610872676783,0.013456413874189804,0.06322855321762644,0.08891330757228336,0.11451608610325158,0.16498429436629664,0.00041386859027152596
v_subj(HC).12,-0.011356612612568864,0.04791723478126559,-0.10688827523233188,-0.04325901305736833,-0.011020042914897318,0.020455740932030897,0.08388274847787985,0.0005095657102606719
v_subj(HC).16,-0.2617587490894949,0.06228536320956363,-0.38555716332054807,-0.3038716179595172,-0.26184022479268054,-0.21928397245557668,-0.13875606735490909,0.0007443935355085492
v_subj(HC).18,0.07633825933588051,0.05918267456424551,-0.041605318731802655,0.036813119574870434,0.07617583305144389,0.11584527573554537,0.19269346606717203,0.0005604604946559996
v_subj(HC).19,0.3998564477635099,0.04930772969770914,0.30390210627555103,0.3672681730019315,0.39971520501002866,0.43215412913244516,0.4974826552091702,0.0005417120941036727
v_subj(HC).23,-0.10669980873174423,0.07104607223913299,-0.24702752687459853,-0.15447402643171054,-0.1065818682325479,-0.058076807467815406,0.03262521934348883,0.0008148345746581617
v_subj(HC).25,0.4126530014866917,0.05921008015584475,0.2942242163769737,0.3733171830051437,0.4126581676476975,0.4522695166398617,0.530616143091651,0.0007064190365338539
v_subj(HC).26,-0.07106942175089294,0.05328637588696055,-0.17500624646455143,-0.10746170993805162,-0.07124013045342358,-0.03476136921336623,0.03498244780062448,0.0005735137580558955
v_subj(HC).29,0.09047209179638577,0.04939512049668628,-0.004592181367669035,0.056500808565671634,0.09119769478330458,0.12424367464205903,0.18705906046607157,0.0005963743713225491
v_subj(HC).30,-0.016474329682277557,0.06519729013045095,-0.14552041372112406,-0.060565311826793415,-0.01593663952146307,0.028342958866511725,0.11267861318608596,0.0007695241256315227
v_subj(HC).31,0.046189506549392564,0.046410455366515675,-0.04527602837301764,0.015298503198578839,0.046368945395011546,0.07700231213658992,0.13677390655653543,0.0004755855451396353
v_subj(HC).32,0.05957477089071775,0.04375078236441402,-0.02564297900214585,0.029774430305952948,0.05911708126560644,0.08936512968691607,0.1443459307196887,0.0005488653968114863
v_subj(HC).35,-0.23049468136693144,0.05605943273887979,-0.3383061652025773,-0.26874411750802263,-0.23053985987653824,-0.19301237197156773,-0.11942820109403618,0.0006214863587633261
v_subj(HC).36,0.07465595471039936,0.04092507751732914,-0.0037778138002512174,0.04637209559880695,0.0749782192154689,0.10228240825296941,0.15531895041128896,0.00042232838457654284
v_subj(HC).37,0.06305741488973146,0.055876762486547896,-0.047462078549482256,0.02580210212728898,0.06247318482650958,0.10060384868023373,0.17389946059482808,0.0006350855922548837
v_subj(HC).38,0.08151233232768797,0.06440847701487863,-0.04464453678735719,0.037407735496704564,0.08214167242542825,0.12468462701015826,0.2067549273402975,0.0007049814721420019
v_subj(SSD).0,0.3160697056123671,0.05128751779214349,0.21634052040334056,0.28118922390020556,0.3157284455283865,0.3509052312491387,0.4169092847267502,0.0006140988639902592
v_subj(SSD).3,-0.052044197198418206,0.03980198848340236,-0.1308117657156087,-0.0793336902978481,-0.052434267673946905,-0.02462416960124386,0.02569647801785277,0.0004982116503938511
v_subj(SSD).6,0.5645173364092501,0.06696507895785435,0.4365765868878068,0.517628448603109,0.5638539949453921,0.6098609884762316,0.697445289846729,0.000906844339513907
v_subj(SSD).7,0.10834944390274302,0.05180285540325283,0.008590880946185625,0.07347921369692628,0.10756825290774012,0.1429733418225605,0.21054021613212648,0.0005563478875345494
v_subj(SSD).10,0.13453694010720568,0.043667757263848125,0.05085443971098072,0.10525852307168615,0.1349136881658292,0.16381197630415473,0.22107347429756558,0.00047190126928840103
v_subj(SSD).11,0.2950458861279633,0.04581207698710236,0.2059592406158583,0.2640145187650804,0.2952665101319079,0.3256707057796979,0.3852322793283531,0.0005064107365431182
v_subj(SSD).13,0.4482778957666755,0.07820207589270788,0.2978539969595446,0.39516738173662574,0.44784230674913234,0.5011444957973897,0.6018425301550511,0.0009815858317024713
v_subj(SSD).14,-0.14582432893279929,0.05093527545296427,-0.24573852237529492,-0.17992463772754602,-0.14566660220585995,-0.11059175235981313,-0.049388900754287146,0.000542683151871666
v_subj(SSD).15,0.11051094607907203,0.043874861153321607,0.02539496540342423,0.08073683875098822,0.10980901241149307,0.14025354576287932,0.1970831302147431,0.0005492947861661547
v_subj(SSD).17,0.3331972963397657,0.04595708115446061,0.2429834253802478,0.3028915099176714,0.33311020619833864,0.3635764752598217,0.4245515821282324,0.0005649016004815043
v_subj(SSD).20,0.061506417956257275,0.05803934434733889,-0.05142490536353245,0.022282254579477356,0.061962193982702696,0.100572368474204,0.17300662454504379,0.0006597517763365856
v_subj(SSD).21,0.06473107502912406,0.04108346131253732,-0.01583120763990606,0.037127163218564754,0.06489380173309282,0.09317808863436686,0.14399288059734552,0.0005045878781430971
v_subj(SSD).22,0.29660361696050874,0.049686680739406866,0.20032867366133145,0.26274671483889356,0.29696203147281097,0.32938403595503984,0.3954696495696817,0.0005369906480933311
v_subj(SSD).24,0.13600080205458526,0.060398226832809335,0.015390100123440886,0.09513541923134776,0.13669020755013386,0.17603771342153846,0.25500561466807387,0.000694194477246136
v_subj(SSD).27,0.14364709858941724,0.04774908896684303,0.05053213354773545,0.11138570346927518,0.14414760098121177,0.17644744521370526,0.23606821578650275,0.0005369151024887275
v_subj(SSD).28,0.4646838796115704,0.04764410584879285,0.37107228560000305,0.43133502481270425,0.46466353047386544,0.49684134092178656,0.5584573610169463,0.0006173511718165072
v_subj(SSD).33,0.11738287500843188,0.05387332192447062,0.01179689994107977,0.08161137801560037,0.11776866154855001,0.15321381690450725,0.22238914878906962,0.0005990575263187241
v_subj(SSD).34,-0.011752598620113065,0.041358397006215186,-0.09444435258870529,-0.03885686978320485,-0.011398489474083354,0.01654574267435771,0.06872013149389042,0.0004239672777443195
v_subj(SSD).39,0.22549987351401848,0.04539799421377704,0.13768050363756512,0.19456051870125948,0.22499684214485166,0.25665074452273334,0.31399684032698927,0.0005650372729762842
t,1.3609968852386887,0.07516013179709313,1.2190707086362302,1.3091823422339726,1.358770309812477,1.409490681625624,1.515887014816859,0.000870347256332119
t_std,0.48723248603323216,0.06053181475873251,0.38647213636021643,0.44396130638521236,0.4821883806180902,0.5228232390513207,0.6228723544543788,0.000781477430216636
t_subj.0,1.4480362308403503,0.04224606721261112,1.370248774895052,1.420772815972319,1.4444766859153542,1.4734795737237423,1.5433849292471835,0.0007115773613125964
t_subj.1,1.0677313811176639,0.012036164244135866,1.0433480311368972,1.0594325308690358,1.0685782598848228,1.0764587687482077,1.0895614918332392,0.00018968514885788304
t_subj.2,1.68511219095814,0.06668498215870068,1.524120482199846,1.6686503355199707,1.6951851584373545,1.7183213840647507,1.8262073268671213,0.0016302480485252708
t_subj.3,0.8097796978132329,0.037145787969359474,0.7333109290318457,0.7852699836265109,0.811983599386393,0.8358674383800719,0.8760346394584609,0.0006543923163859799
t_subj.4,1.3325152268105083,0.020605705477550727,1.2882738454804943,1.3196044870461232,1.3335937434362768,1.3467789240126704,1.3694627308671585,0.0003950893319012288
t_subj.5,1.7930643429839528,0.029363049176682,1.7325485505462133,1.7747822029068705,1.794026580557987,1.8118134465887916,1.8491621115496515,0.0003824587199526765
t_subj.6,1.144397883720133,0.014926516248849542,1.1140565353575076,1.1347816701094928,1.1444465066428908,1.153853818868578,1.1748269589609708,0.00023738007638805133
t_subj.7,2.2215721585636543,0.04077353781120028,2.129511238958873,2.2018280641475316,2.2260187394428614,2.2467716700780658,2.2911521719280796,0.0006803512788845209
t_subj.8,1.0630139733184933,0.019402659178294798,1.0245935304160703,1.0504043224881245,1.0631415461447111,1.0757358216993027,1.101161413614111,0.0003456437851272063
t_subj.9,0.8235385244007165,0.05161410567127537,0.7283703235113472,0.7908418145272591,0.820675866860788,0.8525606784414073,0.9344254608263235,0.0007988292778265519
t_subj.10,1.4061583426318125,0.03225140847269189,1.3379176683340623,1.3845297132701861,1.4077752876988416,1.4284965328528838,1.465753766119265,0.0004923403779838111
t_subj.11,1.2194130491684654,0.03727556346143542,1.1470071936954498,1.1954286141185346,1.2187028606697097,1.242441839128952,1.2991510363679752,0.0006387764625948478
t_subj.12,1.5572464949493618,0.03638393164333758,1.4865205344227175,1.5340153387778857,1.556706222619958,1.580110847618161,1.6320288692341216,0.0006266210110621201
t_subj.13,0.9672536250100772,0.008591733155828575,0.9495197871209919,0.961935291666818,0.9676538392331814,0.9728858921501728,0.9826110850672263,0.00012688691468592725
t_subj.14,1.488435307177593,0.039047973050279794,1.3892875336429384,1.468953582509279,1.4931204708596562,1.5134213279220916,1.5509706682339908,0.0005501816634078816
t_subj.15,1.4526703852222713,0.031820307476572295,1.3884490844673516,1.432254307177095,1.4532739082807895,1.4737279224519646,1.5150912347520906,0.0005089478052668217
t_subj.16,1.0504348210380805,0.020220478153214535,1.0116061872423274,1.0363058270509806,1.0504867704771432,1.0652776072921974,1.0888941956733569,0.00036501856263728685
t_subj.17,3.10773353254092,0.04544809458557089,3.0276100274263626,3.078922096116624,3.1030427683838586,3.1307615579864825,3.2157381216786254,0.0006319978817631749
t_subj.18,1.2701329394731677,0.018737628517268765,1.2293764148437203,1.2590844774202956,1.2711197063581994,1.282116550275465,1.3058407284837574,0.0002728435987605456
t_subj.19,1.3075248997944064,0.029301309247864945,1.2443823002122008,1.2901504994146853,1.309279138584284,1.3273520656978413,1.3601579490000135,0.0004765093399615514
t_subj.20,0.8879888780595706,0.019732378398954677,0.8410315477698864,0.8775925814115365,0.8899533666002294,0.9009340163119908,0.9204605766316765,0.0003236068594353414
t_subj.21,0.9473101497276385,0.05344516835204946,0.8372518514238024,0.9134853838475718,0.9513306393217036,0.9824603388542665,1.0465936851778326,0.0007869053222332957
t_subj.22,1.2452934469622832,0.02778351212345689,1.1891161418445073,1.227315098856382,1.24518706269589,1.2638694885142974,1.2987083453932813,0.00047062773689273183
t_subj.23,0.8942589740831243,0.009395533631284828,0.8742340143178499,0.8884185163976484,0.8948453735919337,0.9009039763541411,0.910908598310997,0.00014672029440735307
t_subj.24,1.169737496907785,0.03196114227921423,1.1193681773163575,1.1459168620831477,1.1622164039445821,1.1923515288619098,1.2360099953021781,0.0005508908088944184
t_subj.25,0.9524383355399698,0.019905237829713443,0.9100112339474014,0.9395702057921445,0.9537252238810359,0.9667119989660947,0.9872238039143455,0.00039176155388994234
t_subj.26,3.2790877083155836,0.02545026290519767,3.221618879664973,3.264471953057984,3.2809115003342413,3.296113657584811,3.323660025926254,0.00036186729040835707
t_subj.27,1.3481029024717381,0.026245062504414697,1.2931769267248086,1.3312615317646606,1.3496571707828597,1.3665562841467316,1.3945504847473058,0.0004739446265980559
t_subj.28,2.134795266704024,0.04687020040143885,2.0370150227193133,2.110398470860522,2.138062411744598,2.163876541357411,2.2164109989572,0.000770871420563805
t_subj.29,1.0386314377432135,0.023971147627481922,0.9874397407634341,1.0234455141670669,1.040089933185626,1.0555002767008559,1.0807940144339891,0.00039663512429064776
t_subj.30,1.0865327006279135,0.014198844367085135,1.0565722459355311,1.077993651109692,1.0873152139704845,1.0963946675675396,1.111538981456654,0.0002113112267200839
t_subj.31,2.2798741093380377,0.03171987894366517,2.2195309943117603,2.259007951950566,2.2787447818777493,2.299334466424105,2.347795695100048,0.00038074564941481027
t_subj.32,0.9821667621319821,0.04298558589379671,0.9040698975145959,0.9514917045318784,0.9786412306864282,1.0111053295634858,1.0717571549036506,0.0006362148949307927
t_subj.33,1.52335667421497,0.02388971212861992,1.4799209907174375,1.5081659741483797,1.5217427620242607,1.5356829653371362,1.5826300163713547,0.00036592383319298085
t_subj.34,1.0367690215469274,0.03797379807148016,0.9587583783715197,1.0125254289419452,1.0384679228504126,1.0617719625330913,1.1092691470779437,0.0006627907452913794
t_subj.35,1.768106944059759,0.028980674232323332,1.7195200448174657,1.748096889963427,1.7640837275391597,1.7845455877602387,1.8319875568923716,0.0004403537525125769
t_subj.36,1.2537222604375549,0.050640976265312436,1.1540760648942925,1.2213643967294145,1.2530577450052485,1.2855534618698061,1.357151224103223,0.000776869249384657
t_subj.37,1.03770792447139,0.024554082044571598,0.9845419726642304,1.0227647298693812,1.0386988733216107,1.0551769943069222,1.0810999796876115,0.00039827960318929574
t_subj.38,1.503934630250052,0.017604270070876234,1.4662136282591494,1.492427884906352,1.5054350751157073,1.516921415683538,1.5338109010537142,0.00029383496832496403
t_subj.39,1.2445784333873704,0.048446589330518895,1.1385415623572204,1.2127594106829154,1.2526659000048248,1.2802806942830407,1.3223421778044158,0.0007842876799356967
