,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj.5,1.792179318776923,0.029785244671903955,1.733447672331835,1.7730321558277893,1.7927508004024744,1.811470690876086,1.8489579281969517,0.00043261780375265845
t_subj.6,1.1237516673414942,0.01688150108149568,1.0895894788277747,1.112721685660909,1.1238854046409186,1.1346218265271104,1.1569609630857454,0.000278813623682097
t_subj.7,2.2254381750025294,0.041057410559916865,2.1390517531928825,2.2034527797093775,2.2277561415937703,2.252168352617834,2.295545503258296,0.0006775494795793247
t_subj.8,1.053064619635346,0.018047657493429358,1.017135025576787,1.041325447974334,1.053388033140602,1.0652146909846087,1.086794359427459,0.0002857679487677349
t_subj.9,0.8163526351733428,0.06271196143771915,0.7128401030349615,0.774930277474901,0.810638889526083,0.8486997064446857,0.9762653461864654,0.0010553711417659816
t_subj.10,1.401208215811535,0.03270540429132871,1.3326436110236668,1.3803009296539424,1.402697120529317,1.4238775721744892,1.4605139611666553,0.0004675691684308867
t_subj.11,1.2156486107272413,0.03706144108397281,1.143210889247107,1.1910059550608305,1.215195504304804,1.2387222321742204,1.2928504133027643,0.0005434703436602632
t_subj.12,1.5553936320270025,0.03826498447744264,1.4824266578398837,1.5311015553745497,1.5541549648270643,1.579455218582503,1.6322532892822812,0.000619742857581635
t_subj.13,0.9606823921614087,0.010552173992803364,0.9403246203901265,0.9546822957232426,0.9610367590335942,0.967016505517096,0.9813096885545152,0.0001601004760215473
t_subj.14,1.4722320853450688,0.04369215416033564,1.3712660228321198,1.4482857004458334,1.475341612783181,1.4997773132073031,1.5538840398238956,0.0006789521806010014
t_subj.15,1.450008867627682,0.03420211388805401,1.3815749588351953,1.4275141249065249,1.4502892394185414,1.4729836190463497,1.516915039786739,0.00046755793983976836
t_subj.16,1.0510168836498828,0.020407322440637036,1.0114271490620517,1.0368629737437856,1.0514423168489857,1.0656858672341376,1.0897373965180261,0.00037759939357935216
t_subj.17,3.103939714527458,0.044655375389838804,3.026682120700378,3.0754373858321435,3.099285663205254,3.127023086091686,3.2134897846852493,0.0006938754871076613
t_subj.18,1.2671771990985448,0.018552212574940302,1.2250445995190065,1.2563649037817393,1.2691528459340888,1.279887259713852,1.2992408344179158,0.00031957882617102693
t_subj.19,1.3050594734379977,0.029782767181215405,1.2393958723842808,1.2865874874904124,1.306847166192812,1.325367470742215,1.3580161932415804,0.0005087092196046712
t_subj.20,0.8879770629797542,0.02101561333480038,0.8428378546599758,0.8761146777314059,0.8891205650884882,0.9006146999770672,0.9250993439153234,0.00030281184783480816
t_subj.21,0.9333010235888476,0.058254824724554705,0.8143524835301049,0.8960964034014778,0.936851322080309,0.9724089132369425,1.0427620870867556,0.0008675074181154849
t_subj.22,1.2446777059425271,0.02808418396070013,1.1891359371634291,1.2260767623305933,1.2445011422337726,1.2636430389652902,1.2988340791834383,0.000413944301428853
t_subj.23,0.8857739033429984,0.010180841659567702,0.8641246728023392,0.8793910010612436,0.8860712386267946,0.8928600957137929,0.9045741304363476,0.0001498476617472684
t_subj.24,1.1771657447935158,0.03546238297739484,1.1164298292568635,1.1488546362670864,1.1747591389105336,1.204378303014697,1.241633383891821,0.0006692559878365322
t_subj.25,0.9155723423002542,0.022609227119053804,0.8693197912943027,0.9007007501756196,0.9169335291991858,0.9317297271914683,0.955917333548424,0.00040843872808309274
t_subj.26,3.2792194321862698,0.02487517273310483,3.224818898524707,3.264529238686658,3.28073424885305,3.29592083347854,3.3233097121265693,0.00036029133456106304
t_subj.27,1.3466666697083478,0.026714404354748932,1.2901893500327064,1.3297069043371483,1.3478246362261757,1.365765831844025,1.394592861813749,0.00044100118785656857
t_subj.28,2.1316729601322715,0.047896958719904896,2.0280482256228924,2.1075056596128,2.1356255674438906,2.1619577182287957,2.2110649927261368,0.0010148772821045433
t_subj.29,1.0373679891684993,0.0244312197359639,0.9856149983458817,1.0215601790712552,1.0384126664609608,1.0546334870153307,1.0818896107443485,0.0003768056118274582
t_subj.30,1.0840991215636486,0.014288540070065473,1.0540493134970803,1.0754144573314843,1.0853867385538056,1.094016205962898,1.108371386945043,0.00022373110182180724
t_subj.31,2.2802893573515837,0.03410189879963668,2.2156740338517205,2.258004321933006,2.2783977808899962,2.3013705343630195,2.3519264332035146,0.0004498443137233232
t_subj.32,0.961976867949184,0.03696797270540575,0.8909266041535854,0.9375453030331892,0.9618859285854473,0.9863985325506325,1.035735436873776,0.0005116528586344102
t_subj.33,1.5242031113941787,0.025017298019647315,1.4798537059510388,1.5081414913573532,1.5223509481212454,1.5371404231290005,1.5856258056225578,0.00033300309750138843
t_subj.34,1.0237992069844355,0.039430265424855226,0.942543031828811,0.9987440101439694,1.0247420591906526,1.0498776228381397,1.098299811588892,0.0006098462124191506
t_subj.35,1.7673916742825126,0.02845494346777943,1.7188457314931824,1.7483428509231456,1.763637623709053,1.7825970022492645,1.8297025831645237,0.0004864722585073347
t_subj.36,1.2464097383421295,0.053663974079120595,1.1381953377077791,1.210751798045386,1.246762231924552,1.284000691543471,1.3469668129270682,0.0009449473504119513
t_subj.37,1.035146631516667,0.02386745450169752,0.9852222668192511,1.0202682489450008,1.0356604163067415,1.0510671936171694,1.0796256681974836,0.0003623902151236976
t_subj.38,1.5017672702048448,0.018157257690368578,1.4639350017088715,1.4897107357923904,1.502272521668564,1.5149056550098023,1.5339787015927595,0.00028311965036110885
t_subj.39,1.246852004549776,0.0466677165729645,1.1419917616750528,1.2195636502287082,1.2531294674529816,1.28042773049459,1.3225170655967362,0.0006858252239814212
